recording_file,peak_sample,window_start,window_end,peak_timestamp,window_start_time,window_end_time,presence_prob,length_cm,weight_g
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10479,10460,10498,2025-10-28 13:52:07.657,2025-10-28 13:52:07.156,2025-10-28 13:52:08.096,0.9651,32.27,572.8
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10595,10576,10614,2025-10-28 13:52:10.527,2025-10-28 13:52:10.046,2025-10-28 13:52:11.006,0.9572,33.06,532.7
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10713,10694,10732,2025-10-28 13:52:13.485,2025-10-28 13:52:13.005,2025-10-28 13:52:13.949,0.9444,29.74,602.8
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10733,10714,10752,2025-10-28 13:52:13.982,2025-10-28 13:52:13.503,2025-10-28 13:52:14.461,0.9766,27.0,553.9
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10883,10864,10902,2025-10-28 13:52:17.740,2025-10-28 13:52:17.261,2025-10-28 13:52:18.200,0.9761,29.24,513.5
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,10903,10884,10922,2025-10-28 13:52:18.248,2025-10-28 13:52:17.756,2025-10-28 13:52:18.712,0.6506,30.04,464.5
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,11067,11048,11086,2025-10-28 13:52:22.346,2025-10-28 13:52:21.867,2025-10-28 13:52:22.813,0.979,31.07,495.0
ARDG_AQUA bream 390gr 26cm  281025 1325005.csv,11337,11318,11356,2025-10-28 13:52:29.098,2025-10-28 13:52:28.618,2025-10-28 13:52:29.578,0.956,29.62,430.1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,47,28,66,2025-10-28 13:00:38.676,2025-10-28 13:00:38.201,2025-10-28 13:00:39.156,0.9791,28.9,526.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,99,80,118,2025-10-28 13:00:39.989,2025-10-28 13:00:39.509,2025-10-28 13:00:40.452,0.9648,29.08,578.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,167,148,186,2025-10-28 13:00:41.683,2025-10-28 13:00:41.203,2025-10-28 13:00:42.164,0.9691,29.92,525.8
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,227,208,246,2025-10-28 13:00:43.188,2025-10-28 13:00:42.707,2025-10-28 13:00:43.668,0.9666,31.13,552.7
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,295,276,314,2025-10-28 13:00:44.882,2025-10-28 13:00:44.418,2025-10-28 13:00:45.363,0.9752,26.9,447.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,381,362,400,2025-10-28 13:00:47.045,2025-10-28 13:00:46.562,2025-10-28 13:00:47.541,0.9634,27.22,443.9
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,485,466,504,2025-10-28 13:00:49.649,2025-10-28 13:00:49.171,2025-10-28 13:00:50.129,0.9802,30.28,500.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,543,524,562,2025-10-28 13:00:51.108,2025-10-28 13:00:50.626,2025-10-28 13:00:51.568,0.9641,28.92,462.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,607,588,626,2025-10-28 13:00:52.704,2025-10-28 13:00:52.224,2025-10-28 13:00:53.185,0.9813,30.74,573.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,667,648,686,2025-10-28 13:00:54.209,2025-10-28 13:00:53.728,2025-10-28 13:00:54.673,0.9773,29.88,444.8
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,687,668,706,2025-10-28 13:00:54.704,2025-10-28 13:00:54.223,2025-10-28 13:00:55.185,0.739,25.52,221.9
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,763,744,782,2025-10-28 13:00:56.607,2025-10-28 13:00:56.127,2025-10-28 13:00:57.091,0.9806,30.17,495.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,835,816,854,2025-10-28 13:00:58.414,2025-10-28 13:00:57.935,2025-10-28 13:00:58.879,0.9706,27.26,461.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,935,916,954,2025-10-28 13:01:00.910,2025-10-28 13:01:00.430,2025-10-28 13:01:01.390,0.9113,25.66,357.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,2377,2358,2396,2025-10-28 13:01:37.011,2025-10-28 13:01:36.530,2025-10-28 13:01:37.492,0.9644,27.76,440.8
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,2529,2510,2548,2025-10-28 13:01:40.819,2025-10-28 13:01:40.338,2025-10-28 13:01:41.282,0.9269,28.13,425.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,2633,2614,2652,2025-10-28 13:01:43.426,2025-10-28 13:01:42.948,2025-10-28 13:01:43.892,0.9675,30.3,505.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,2735,2716,2754,2025-10-28 13:01:45.969,2025-10-28 13:01:45.490,2025-10-28 13:01:46.449,0.9721,31.06,515.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,2821,2802,2840,2025-10-28 13:01:48.128,2025-10-28 13:01:47.649,2025-10-28 13:01:48.599,0.9673,28.31,448.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,2937,2918,2956,2025-10-28 13:01:51.047,2025-10-28 13:01:50.560,2025-10-28 13:01:51.504,0.989,29.92,514.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3009,2990,3028,2025-10-28 13:01:52.831,2025-10-28 13:01:52.352,2025-10-28 13:01:53.311,0.9679,31.21,498.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3109,3090,3128,2025-10-28 13:01:55.342,2025-10-28 13:01:54.862,2025-10-28 13:01:55.806,0.9727,30.72,559.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3195,3176,3214,2025-10-28 13:01:57.485,2025-10-28 13:01:57.035,2025-10-28 13:01:57.966,0.9698,27.19,390.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3281,3262,3300,2025-10-28 13:01:59.645,2025-10-28 13:01:59.166,2025-10-28 13:02:00.123,0.9754,30.48,501.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3495,3476,3514,2025-10-28 13:02:05.003,2025-10-28 13:02:04.534,2025-10-28 13:02:05.483,0.9452,29.94,523.3
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3585,3566,3604,2025-10-28 13:02:07.259,2025-10-28 13:02:06.780,2025-10-28 13:02:07.722,0.9656,31.3,548.8
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3667,3648,3686,2025-10-28 13:02:09.307,2025-10-28 13:02:08.826,2025-10-28 13:02:09.786,0.9739,27.32,443.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3761,3742,3780,2025-10-28 13:02:11.657,2025-10-28 13:02:11.178,2025-10-28 13:02:12.136,0.9726,28.96,402.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3831,3812,3850,2025-10-28 13:02:13.417,2025-10-28 13:02:12.938,2025-10-28 13:02:13.898,0.978,30.25,483.1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3915,3896,3934,2025-10-28 13:02:15.513,2025-10-28 13:02:15.058,2025-10-28 13:02:15.992,0.9729,28.86,546.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,3983,3964,4002,2025-10-28 13:02:17.223,2025-10-28 13:02:16.745,2025-10-28 13:02:17.687,0.9745,31.66,600.8
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4081,4062,4100,2025-10-28 13:02:19.671,2025-10-28 13:02:19.191,2025-10-28 13:02:20.150,0.9775,31.24,554.9
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4139,4120,4158,2025-10-28 13:02:21.126,2025-10-28 13:02:20.649,2025-10-28 13:02:21.611,0.9782,30.09,506.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4235,4216,4254,2025-10-28 13:02:23.564,2025-10-28 13:02:23.068,2025-10-28 13:02:24.007,0.9749,29.07,491.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4301,4282,4320,2025-10-28 13:02:25.174,2025-10-28 13:02:24.710,2025-10-28 13:02:25.653,0.9733,29.95,415.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4475,4456,4494,2025-10-28 13:02:29.548,2025-10-28 13:02:29.062,2025-10-28 13:02:30.020,0.967,30.08,516.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4541,4522,4560,2025-10-28 13:02:31.186,2025-10-28 13:02:30.707,2025-10-28 13:02:31.667,0.9745,30.15,547.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4629,4610,4648,2025-10-28 13:02:33.396,2025-10-28 13:02:32.915,2025-10-28 13:02:33.875,0.9759,29.85,489.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4719,4700,4738,2025-10-28 13:02:35.651,2025-10-28 13:02:35.170,2025-10-28 13:02:36.141,0.9692,32.17,603.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4811,4792,4830,2025-10-28 13:02:37.954,2025-10-28 13:02:37.474,2025-10-28 13:02:38.418,0.9808,30.73,557.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4883,4864,4902,2025-10-28 13:02:39.746,2025-10-28 13:02:39.282,2025-10-28 13:02:40.223,0.9783,30.31,564.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4969,4950,4988,2025-10-28 13:02:41.906,2025-10-28 13:02:41.426,2025-10-28 13:02:42.384,0.5014,27.67,454.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,4989,4970,5008,2025-10-28 13:02:42.401,2025-10-28 13:02:41.937,2025-10-28 13:02:42.881,0.9771,29.05,394.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5079,5060,5098,2025-10-28 13:02:44.657,2025-10-28 13:02:44.177,2025-10-28 13:02:45.136,0.962,31.84,546.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5197,5178,5216,2025-10-28 13:02:47.629,2025-10-28 13:02:47.135,2025-10-28 13:02:48.095,0.9781,31.42,573.1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5295,5276,5314,2025-10-28 13:02:50.074,2025-10-28 13:02:49.605,2025-10-28 13:02:50.570,0.9591,30.94,569.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5429,5410,5448,2025-10-28 13:02:53.421,2025-10-28 13:02:52.942,2025-10-28 13:02:53.902,0.9446,26.67,375.7
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5449,5430,5468,2025-10-28 13:02:53.917,2025-10-28 13:02:53.454,2025-10-28 13:02:54.402,0.9781,27.34,350.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5507,5488,5526,2025-10-28 13:02:55.374,2025-10-28 13:02:54.893,2025-10-28 13:02:55.854,0.9707,30.62,518.7
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5651,5632,5670,2025-10-28 13:02:58.988,2025-10-28 13:02:58.508,2025-10-28 13:02:59.452,0.9756,29.9,470.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5707,5688,5726,2025-10-28 13:03:00.379,2025-10-28 13:02:59.900,2025-10-28 13:03:00.860,0.9795,30.53,560.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5791,5772,5810,2025-10-28 13:03:02.492,2025-10-28 13:03:02.011,2025-10-28 13:03:02.954,0.9673,29.03,489.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5867,5848,5886,2025-10-28 13:03:04.394,2025-10-28 13:03:03.915,2025-10-28 13:03:04.858,0.9708,31.96,590.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,5943,5924,5962,2025-10-28 13:03:06.298,2025-10-28 13:03:05.817,2025-10-28 13:03:06.762,0.9632,29.92,580.7
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6011,5992,6030,2025-10-28 13:03:07.994,2025-10-28 13:03:07.513,2025-10-28 13:03:08.473,0.9797,32.11,650.1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6115,6096,6134,2025-10-28 13:03:10.628,2025-10-28 13:03:10.129,2025-10-28 13:03:11.077,0.9752,30.6,511.1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6195,6176,6214,2025-10-28 13:03:12.600,2025-10-28 13:03:12.125,2025-10-28 13:03:13.086,0.9752,31.3,496.3
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6301,6282,6320,2025-10-28 13:03:15.255,2025-10-28 13:03:14.775,2025-10-28 13:03:15.735,0.9914,31.19,533.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6367,6348,6386,2025-10-28 13:03:16.904,2025-10-28 13:03:16.440,2025-10-28 13:03:17.383,0.9642,28.64,471.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6455,6436,6474,2025-10-28 13:03:19.124,2025-10-28 13:03:18.633,2025-10-28 13:03:19.593,0.9577,29.64,494.1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6535,6516,6554,2025-10-28 13:03:21.110,2025-10-28 13:03:20.633,2025-10-28 13:03:21.590,0.9797,31.4,692.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6627,6608,6646,2025-10-28 13:03:23.413,2025-10-28 13:03:22.933,2025-10-28 13:03:23.893,0.9144,30.66,576.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6713,6694,6732,2025-10-28 13:03:25.577,2025-10-28 13:03:25.113,2025-10-28 13:03:26.062,0.9617,28.02,475.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6809,6790,6828,2025-10-28 13:03:27.972,2025-10-28 13:03:27.492,2025-10-28 13:03:28.451,0.9727,28.63,459.9
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,6883,6864,6902,2025-10-28 13:03:29.827,2025-10-28 13:03:29.347,2025-10-28 13:03:30.307,0.9756,30.26,481.8
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7351,7332,7370,2025-10-28 13:03:41.568,2025-10-28 13:03:41.080,2025-10-28 13:03:42.014,0.9669,30.24,534.8
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7435,7416,7454,2025-10-28 13:03:43.648,2025-10-28 13:03:43.167,2025-10-28 13:03:44.139,0.9746,28.52,455.8
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7551,7532,7570,2025-10-28 13:03:46.559,2025-10-28 13:03:46.077,2025-10-28 13:03:47.021,0.9684,31.07,565.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7619,7600,7638,2025-10-28 13:03:48.251,2025-10-28 13:03:47.772,2025-10-28 13:03:48.727,0.9679,29.17,505.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7741,7722,7760,2025-10-28 13:03:51.308,2025-10-28 13:03:50.826,2025-10-28 13:03:51.786,0.9716,29.48,442.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7815,7796,7834,2025-10-28 13:03:53.161,2025-10-28 13:03:52.684,2025-10-28 13:03:53.641,0.9804,32.09,591.8
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7909,7890,7928,2025-10-28 13:03:55.513,2025-10-28 13:03:55.060,2025-10-28 13:03:55.993,0.9764,29.43,507.8
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,7969,7950,7988,2025-10-28 13:03:57.017,2025-10-28 13:03:56.537,2025-10-28 13:03:57.496,0.9705,30.75,529.3
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8057,8038,8076,2025-10-28 13:03:59.223,2025-10-28 13:03:58.744,2025-10-28 13:03:59.689,0.9822,29.84,439.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8111,8092,8130,2025-10-28 13:04:00.579,2025-10-28 13:04:00.084,2025-10-28 13:04:01.062,0.9768,29.11,464.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8297,8278,8316,2025-10-28 13:04:05.223,2025-10-28 13:04:04.759,2025-10-28 13:04:05.701,0.9722,31.04,589.9
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8363,8344,8382,2025-10-28 13:04:06.885,2025-10-28 13:04:06.407,2025-10-28 13:04:07.349,0.9693,29.49,471.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8465,8446,8484,2025-10-28 13:04:09.429,2025-10-28 13:04:08.949,2025-10-28 13:04:09.908,0.9817,30.2,474.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8547,8528,8566,2025-10-28 13:04:11.477,2025-10-28 13:04:11.013,2025-10-28 13:04:11.957,0.9754,31.24,546.9
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8649,8630,8668,2025-10-28 13:04:14.037,2025-10-28 13:04:13.599,2025-10-28 13:04:14.515,0.9662,31.51,575.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8719,8700,8738,2025-10-28 13:04:15.796,2025-10-28 13:04:15.316,2025-10-28 13:04:16.259,0.9725,32.71,585.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8797,8778,8816,2025-10-28 13:04:17.740,2025-10-28 13:04:17.266,2025-10-28 13:04:18.226,0.9509,30.47,492.3
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8847,8828,8866,2025-10-28 13:04:18.995,2025-10-28 13:04:18.514,2025-10-28 13:04:19.473,0.9736,28.85,562.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8867,8848,8886,2025-10-28 13:04:19.489,2025-10-28 13:04:19.026,2025-10-28 13:04:19.970,0.6031,28.93,521.1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8945,8926,8964,2025-10-28 13:04:21.442,2025-10-28 13:04:20.978,2025-10-28 13:04:21.922,0.8621,27.8,376.9
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,8965,8946,8984,2025-10-28 13:04:21.954,2025-10-28 13:04:21.473,2025-10-28 13:04:22.417,0.9788,31.78,668.1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9029,9010,9048,2025-10-28 13:04:23.552,2025-10-28 13:04:23.072,2025-10-28 13:04:24.032,0.9544,30.57,488.1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9125,9106,9144,2025-10-28 13:04:25.952,2025-10-28 13:04:25.472,2025-10-28 13:04:26.432,0.9507,29.46,449.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9187,9168,9206,2025-10-28 13:04:27.503,2025-10-28 13:04:27.024,2025-10-28 13:04:27.983,0.9779,31.27,567.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9261,9242,9280,2025-10-28 13:04:29.359,2025-10-28 13:04:28.879,2025-10-28 13:04:29.839,0.9676,30.17,563.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9311,9292,9330,2025-10-28 13:04:30.611,2025-10-28 13:04:30.126,2025-10-28 13:04:31.087,0.9718,28.6,467.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9419,9400,9438,2025-10-28 13:04:33.312,2025-10-28 13:04:32.831,2025-10-28 13:04:33.790,0.9894,29.15,428.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9475,9456,9494,2025-10-28 13:04:34.717,2025-10-28 13:04:34.237,2025-10-28 13:04:35.201,0.9779,27.83,429.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9605,9586,9624,2025-10-28 13:04:37.965,2025-10-28 13:04:37.500,2025-10-28 13:04:38.444,0.9741,27.63,408.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9663,9644,9682,2025-10-28 13:04:39.420,2025-10-28 13:04:38.941,2025-10-28 13:04:39.900,0.9631,29.28,471.8
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9739,9720,9758,2025-10-28 13:04:41.324,2025-10-28 13:04:40.845,2025-10-28 13:04:41.804,0.9791,29.89,528.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,9803,9784,9822,2025-10-28 13:04:42.924,2025-10-28 13:04:42.444,2025-10-28 13:04:43.404,0.9609,28.1,390.7
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10033,10014,10052,2025-10-28 13:04:48.680,2025-10-28 13:04:48.201,2025-10-28 13:04:49.163,0.9644,29.52,476.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10091,10072,10110,2025-10-28 13:04:50.154,2025-10-28 13:04:49.651,2025-10-28 13:04:50.640,0.985,30.78,539.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10191,10172,10210,2025-10-28 13:04:52.637,2025-10-28 13:04:52.168,2025-10-28 13:04:53.112,0.9746,29.85,435.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10251,10232,10270,2025-10-28 13:04:54.135,2025-10-28 13:04:53.656,2025-10-28 13:04:54.616,0.9618,29.37,498.8
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10319,10300,10338,2025-10-28 13:04:55.847,2025-10-28 13:04:55.367,2025-10-28 13:04:56.311,0.9828,29.7,480.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10377,10358,10396,2025-10-28 13:04:57.287,2025-10-28 13:04:56.823,2025-10-28 13:04:57.766,0.9637,29.36,523.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10437,10418,10456,2025-10-28 13:04:58.790,2025-10-28 13:04:58.310,2025-10-28 13:04:59.271,0.9548,31.11,609.9
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10505,10486,10524,2025-10-28 13:05:00.501,2025-10-28 13:05:00.023,2025-10-28 13:05:00.965,0.9695,29.41,509.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10585,10566,10604,2025-10-28 13:05:02.501,2025-10-28 13:05:02.022,2025-10-28 13:05:02.981,0.9625,30.27,540.2
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10635,10616,10654,2025-10-28 13:05:03.748,2025-10-28 13:05:03.269,2025-10-28 13:05:04.226,0.9767,31.27,537.7
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,10655,10636,10674,2025-10-28 13:05:04.244,2025-10-28 13:05:03.785,2025-10-28 13:05:04.725,0.765,28.48,357.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,11063,11044,11082,2025-10-28 13:05:14.465,2025-10-28 13:05:13.986,2025-10-28 13:05:14.946,0.9654,29.5,465.6
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,11123,11104,11142,2025-10-28 13:05:15.969,2025-10-28 13:05:15.489,2025-10-28 13:05:16.433,0.9809,28.35,462.0
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,11193,11174,11212,2025-10-28 13:05:17.714,2025-10-28 13:05:17.254,2025-10-28 13:05:18.193,0.953,31.41,512.4
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,11265,11246,11284,2025-10-28 13:05:19.520,2025-10-28 13:05:19.041,2025-10-28 13:05:19.999,0.986,34.27,710.1
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,11355,11336,11374,2025-10-28 13:05:21.776,2025-10-28 13:05:21.296,2025-10-28 13:05:22.239,0.9721,30.01,471.5
ARDG_AQUA bream 580gr 30 sm  281025 1254002.csv,11415,11396,11434,2025-10-28 13:05:23.282,2025-10-28 13:05:22.799,2025-10-28 13:05:23.740,0.9539,30.95,518.5
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,955,936,974,2025-10-28 13:06:01.972,2025-10-28 13:06:01.492,2025-10-28 13:06:02.451,0.9576,29.88,547.6
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1029,1010,1048,2025-10-28 13:06:03.828,2025-10-28 13:06:03.347,2025-10-28 13:06:04.307,0.9714,28.47,427.3
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1185,1166,1204,2025-10-28 13:06:07.729,2025-10-28 13:06:07.249,2025-10-28 13:06:08.210,0.9779,28.73,461.8
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1265,1246,1284,2025-10-28 13:06:09.730,2025-10-28 13:06:09.250,2025-10-28 13:06:10.210,0.9682,27.54,441.2
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1349,1330,1368,2025-10-28 13:06:11.841,2025-10-28 13:06:11.362,2025-10-28 13:06:12.306,0.9702,28.26,374.1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1415,1396,1434,2025-10-28 13:06:13.488,2025-10-28 13:06:13.009,2025-10-28 13:06:13.968,0.9745,28.5,444.6
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1507,1488,1526,2025-10-28 13:06:15.796,2025-10-28 13:06:15.312,2025-10-28 13:06:16.273,0.976,27.85,434.6
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1577,1558,1596,2025-10-28 13:06:17.536,2025-10-28 13:06:17.071,2025-10-28 13:06:18.015,0.9796,26.91,453.3
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1647,1628,1666,2025-10-28 13:06:19.295,2025-10-28 13:06:18.815,2025-10-28 13:06:19.774,0.9512,29.12,535.0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1711,1692,1730,2025-10-28 13:06:20.893,2025-10-28 13:06:20.415,2025-10-28 13:06:21.373,0.977,29.34,499.2
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1795,1776,1814,2025-10-28 13:06:23.006,2025-10-28 13:06:22.526,2025-10-28 13:06:23.469,0.9707,28.19,390.4
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1865,1846,1884,2025-10-28 13:06:24.748,2025-10-28 13:06:24.267,2025-10-28 13:06:25.229,0.9703,26.88,420.2
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,1943,1924,1962,2025-10-28 13:06:26.717,2025-10-28 13:06:26.237,2025-10-28 13:06:27.175,0.963,28.06,439.6
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,2003,1984,2022,2025-10-28 13:06:28.204,2025-10-28 13:06:27.724,2025-10-28 13:06:28.686,0.975,28.39,469.4
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,2085,2066,2104,2025-10-28 13:06:30.272,2025-10-28 13:06:29.788,2025-10-28 13:06:30.730,0.9807,29.18,465.9
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,2141,2122,2160,2025-10-28 13:06:31.657,2025-10-28 13:06:31.182,2025-10-28 13:06:32.144,0.9469,29.22,451.7
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,2243,2224,2262,2025-10-28 13:06:34.217,2025-10-28 13:06:33.737,2025-10-28 13:06:34.693,0.9697,28.85,430.1
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,2305,2286,2324,2025-10-28 13:06:35.769,2025-10-28 13:06:35.290,2025-10-28 13:06:36.249,0.9747,29.87,525.4
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,2379,2360,2398,2025-10-28 13:06:37.624,2025-10-28 13:06:37.156,2025-10-28 13:06:38.088,0.9066,29.62,528.0
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,2439,2420,2458,2025-10-28 13:06:39.136,2025-10-28 13:06:38.649,2025-10-28 13:06:39.592,0.973,28.52,400.6
ARDG_AQUA bream 580gr 30 sm  281025 1254003.csv,2517,2498,2536,2025-10-28 13:06:41.080,2025-10-28 13:06:40.600,2025-10-28 13:06:41.544,0.9479,30.14,485.2
